game_id	game_date	away_team_id	away_team_name	away_team_minutes	away_team_fgm	away_team_fga	away_team_three_fgm	away_team_three_fga	away_team_ft	away_team_fta	away_team_pts	away_team_offreb	away_team_defreb	away_team_totreb	away_team_ast	away_team_to	away_team_stl	away_team_blk	away_team_fouls	home_team_id	home_team_name	home_team_minutes	home_team_fgm	home_team_fga	home_team_three_fgm	home_team_three_fga	home_team_ft	home_team_fta	home_team_pts	home_team_offreb	home_team_defreb	home_team_totreb	home_team_ast	home_team_to	home_team_stl	home_team_blk	home_team_fouls	neutral_site
3249550	3/22/14	529	Oregon	35288:00:00	24	49	8	18	21	23	77	3	23	26	9	8	5	1	23	796	Wisconsin	35288:00:00	29	60	11	28	16	25	85	14	22	36	15	8	1	1	17	1
3250773	3/23/14	457	North Carolina	35288:00:00	33	70	8	20	9	15	83	12	26	38	10	12	8	4	21	311	Iowa St.	35288:00:00	29	66	12	26	15	21	85	11	26	37	16	14	6	1	17	1
3250668	3/23/14	260	Gonzaga	35288:00:00	22	54	6	16	11	13	61	11	28	39	13	21	3	5	14	29	Arizona	35288:00:00	32	65	7	18	13	18	84	7	21	28	24	6	15	8	18	1
3250057	3/23/14	674	Stanford	35288:00:00	21	47		9	18	26	60	8	29	37	6	16	10	4	15	328	Kansas	35288:00:00	19	58	5	16	14	18	57	13	22	35	7	14	9	2	22	1
3250649	3/23/14	404	Memphis	35288:00:00	24	59	3	13	9	21	60	8	20	28	16	6	7	3	14	746	Virginia	35288:00:00	30	54	5	11	13	16	78	6	34	40	13	10	3	6	16	1
3250705	3/23/14	406	Mercer	35288:00:00	24	53	8	22	7	9	63	7	12	19	11	6	3	4	21	694	Tennessee	35288:00:00	27	55	6	22	23	26	83	18	23	41	15	7	2		14	1
3250652	3/23/14	676	Stephen F. Austin	35288:00:00	20	57	7	27	13	16	60	12	24	36	11	8	1	1	23	110	UCLA	35288:00:00	29	53	4	14	15	23	77	4	26	30	22	3	3	3	17	1
3250651	3/23/14	51	Baylor	35288:00:00	30	47	11	18	14	21	85	5	27	32	19	8	2	3	11	169	Creighton	35288:00:00	22	55	5	24	6	9	55	8	14	22	11	8	4		19	1
3250832	3/23/14	334	Kentucky	35288:00:00	27	50	8	18	16	22	78	10	22	32	11	11	6	3	15	782	Wichita St.	35288:00:00	27	49	10	21	12	18	76	4	19	23	14	9	6	3	21	1
3256545	3/27/14	51	Baylor	35288:00:00	18	57	2	15	14	18	52	11	22	33	10	6	5	3	16	796	Wisconsin	35288:00:00	26	50	6	16	11	20	69	8	31	39	18	10	1	6	16	1
3256585	3/27/14	110	UCLA	35288:00:00	27	64	3	18	11	15	68	8	22	30	12	8	8	4	19	235	Florida	35288:00:00	29	58	8	21	13	18	79	10	30	40	22	12	4	5	15	1
3256424	3/27/14	175	Dayton	35288:00:00	28	58	8	23	18	26	82	10	25	35	19	10	8	1	25	674	Stanford	35288:00:00	22	58	5	21	23	33	72	15	20	35	10	12	7	5	24	1
3256603	3/27/14	626	San Diego St.	35288:00:00	21	54	4	14	18	23	64	18	19	37	4	10	2	2	20	29	Arizona	35288:00:00	23	48	5	12	19	25	70	10	19	29	14	7	2	4	16	1
3259623	3/28/14	164	UConn	35288:00:00	26	50	9	19	20	22	81	5	26	31	9	9	5	4	15	311	Iowa St.	35288:00:00	32	69	6	16	6	15	76	17	19	36	14	9	4	3	17	1
3259643	3/28/14	416	Michigan St.	35288:00:00	21	47	5	14	14	18	61	7	25	32	13	10	5	4	16	746	Virginia	35288:00:00	20	57	6	18	13	17	59	14	21	35	10	6	5	4	16	1
3259565	3/28/14	334	Kentucky	35288:00:00	24	55	4	14	22	27	74	15	22	37	8	12	5	2	19	367	Louisville	35288:00:00	26	53	4	15	13	23	69	11	18	29	11	10	6	3	24	1
3259325	3/28/14	694	Tennessee	35288:00:00	30	57	3	11	8	14	71	11	17	28	11	7	7	8	13	418	Michigan	35288:00:00	27	49	11	20	8	10	73	6	20	26	14	13	5	1	13	1
3264003	3/29/14	796	Wisconsin	35313:00:00	24	61	6	17	10	12	64	13	25	38	11	8	3		15	29	Arizona	35313:00:00	23	59	5	12	12	17	63	13	26	39	8	7	2	5	17	1
3263125	3/29/14	175	Dayton	35288:00:00	19	48	8	18	6	8	52	5	21	26	11	9	5	5	19	235	Florida	35288:00:00	18	48	5	15	21	28	62	12	25	37	10	7	5	5	10	1
3267186	3/30/14	334	Kentucky	35288:00:00	31	58	7	11	6	11	75	17	18	35	8	11	2	6	14	418	Michigan	35288:00:00	27	57	7	18	11	14	72	14	10	24	11	7	4	1	14	1
3265761	3/30/14	164	UConn	35288:00:00	17	49	5	22	21	22	60	7	23	30	8	8	7	3	12	416	Michigan St.	35288:00:00	18	46	11	29	7	8	54	6	26	32	13	16	5	3	16	1
3298825	4/5/14	164	UConn	35288:00:00	24	43	5	12	10	13	63	5	23	28	12	13	6	4	16	235	Florida	35288:00:00	19	49	1	10	14	20	53	12	15	27	3	11	3	1	14	1
3299238	4/5/14	334	Kentucky	35288:00:00	29	58	2	5	14	21	74	11	21	32	9	4	4	1	17	796	Wisconsin	35288:00:00	23	50	8	20	19	20	73	6	21	27	11	8	4	3	18	1
3505684	4/7/14	334	Kentucky	35288:00:00	18	46	5	16	13	24	54	10	23	33	11	13	6	5	10	164	UConn	35288:00:00	22	53	6	19	10	10	60	8	26	34	8	10	9	4	17	1
