game_id	game_date	away_team_id	away_team_name	away_team_minutes	away_team_fgm	away_team_fga	away_team_three_fgm	away_team_three_fga	away_team_ft	away_team_fta	away_team_pts	away_team_offreb	away_team_defreb	away_team_totreb	away_team_ast	away_team_to	away_team_stl	away_team_blk	away_team_fouls	home_team_id	home_team_name	home_team_minutes	home_team_fgm	home_team_fga	home_team_three_fgm	home_team_three_fga	home_team_ft	home_team_fta	home_team_pts	home_team_offreb	home_team_defreb	home_team_totreb	home_team_ast	home_team_to	home_team_stl	home_team_blk	home_team_fouls	neutral_site
1344272	11/9/12	0	Trinity Baptist	200:00:00	19	50	6	18	18	27	62	9	11	20	13	14	14	2	21	632	Savannah St.	200:00:00	30	55	7	17	17	25	84	16	27	43	14	17	8	5	20	0
1359272	11/9/12	393	UMES	200:00:00	26	70	5	28	7	15	64	11	20	31	14	12	9	2	21	277	Hawaii	200:00:00	27	52	4	15	18	25	76	9	34	43	19	21	3	1	15	0
1360252	11/9/12	14927	Belmont	200:00:00	29	58	11	27	20	23	89	9	25	34	14	15	16	6	19	28600	Lipscomb	200:00:00	21	54	8	23	10	19	60	15	21	36	12	25	8	2	22	0
1345174	11/9/12	643	Slippery Rock	200:00:00	24	65	6	21	8	14	62	13	18	31	10	12	4	4	15	418	Michigan	200:00:00	38	66	12	19	12	19	100	13	29	42	19	9	5	3	12	0
1347832	11/9/12	665	Southern U.	200:00:00	20	66	5	25	14	16	59	8	25	33	12	16	9	2	26	311	Iowa St.	200:00:00	30	68	7	21	15	28	82	21	38	59	12	21	8	9	17	0
1344331	11/9/12	430	Mississippi St.	200:00:00	19	43	4	16	11	18	53	8	25	33	6	16	5	2	16	716	Troy	200:00:00	21	58	10	29	4	7	56	14	20	34	12	12	4	2	22	0
1344330	11/9/12	394	Marymount (VA)	200:00:00	18	54	3	11	9	12	48	9	18	27	9	17	5	1	17	726	Navy	200:00:00	27	58	8	17	13	16	75	14	28	42	15	15	7	3	18	0
1344332	11/9/12	2915	Wofford	200:00:00	22	61	13	35	2	2	59	9	25	34	13	13	3	2	24	157	Colorado	200:00:00	21	47	4	12	28	36	74	8	30	38	10	10	5	6	12	0
1344334	11/9/12	81	Bryant	200:00:00	20	62	4	29	10	17	54	13	16	29	10	18	8	1	24	306	Indiana	200:00:00	30	54	8	21	29	34	97	11	35	46	16	17	12	6	16	0
1344252	11/9/12	718	Tulane	200:00:00	25	59	3	12	8	16	61	7	16	23	6	4	4	1	17	255	Georgia Tech	200:00:00	32	57	3	14	12	19	79	16	31	47	18	10	3	6	17	0
1359292	11/9/12	228	Florida A&M;	200:00:00	28	71	8	26	12	21	76	16	20	36	11	12	12	4	23	288	Houston	200:00:00	26	61	8	19	21	26	81	19	33	52	12	20	7	6	18	0
1359592	11/9/12	30075	Mary	200:00:00	18	55	3	21	7	10	46	9	26	35	9	15	3	2	19	797	Milwaukee	200:00:00	25	58	13	30	13	16	76	6	30	36	15	8	5	4	16	0
1361012	11/9/12	630	San Jose St.	200:00:00	29	56	3	11	7	17	68	10	24	34	11	20	13	3	23	474	New Orleans	200:00:00	27	54	1	7	17	24	72	5	22	27	15	18	8	3	17	0
1359334	11/9/12	444	Morehead St.	200:00:00	31	67	9	23	6	8	77	16	25	41	13	19	10	3	27	361	LIU Brooklyn	200:00:00	25	59	2	16	22	33	74	16	21	37	14	16	11	4	11	0
1359333	11/9/12	7	Alabama St.	200:00:00	17	47	6	14	13	27	53	8	24	32	7	22	2	6	23	419	Middle Tenn.	200:00:00	33	68	11	27	20	29	97	17	28	45	27	7	10	3	23	0
1359332	11/9/12	0	Reinhardt	200:00:00	24	66	6	25	9	17	63	17	17	34	11	17	9	4	29	315	Jacksonville St.	200:00:00	33	58	2	13	25	36	93	14	29	43	20	15	8	7	21	0
1344232	11/9/12	62	Binghamton	200:00:00	16	45	2	11	11	16	45	5	16	21	7	16	5		15	369	Loyola Maryland	200:00:00	28	54	5	17	10	14	71	11	24	35	13	11	9	5	16	0
1344233	11/9/12	711	Towson	200:00:00	21	57	4	12	12	17	58	17	15	32	5	15	7	4	23	1014	Col. of Charleston	200:00:00	27	48	4	9	17	29	75	12	22	34	11	17	4	6	18	0
1345743	11/9/12	61	Bethune-Cookman	200:00:00	19	51	6	21	11	11	55	9	21	30	9	14	1	3	18	596	St. Bonaventure	200:00:00	21	47	6	19	17	25	65	10	23	33	15	10	5	6	14	0
1375878	11/9/12	0	Arizona Christian	200:00:00	18	68	5	24	11	12	52	16	13	29	6	18	11	2	26	758	Weber St.	200:00:00	39	61	13	25	19	30	110	16	34	50	28	16	6	8	17	0
1359312	11/9/12	494	North Dakota	200:00:00	19	63	2	18	12	17	52	13	22	35	7	19	11	2	25	327	Kansas St.	200:00:00	29	66	7	24	20	28	85	18	30	48	16	14	8	5	18	0
1359472	11/9/12	1062	East Tex. Baptist	202:00:00	30	79	7	24	10	14	77	8	21	29	11	17	10	1	17	508	Northwestern St.	202:00:00	48	76	10	24	12	21	118	10	43	53	26	18	11	9	16	0
1344313	11/9/12	217	Emory	200:00:00	21	57	8	19	17	29	67	8	26	34	7	12	4	3	25	173	Davidson	200:00:00	32	66	10	22	19	24	93	10	35	45	21	8	4	9	20	0
1349534	11/9/12	5	Akron	225:00:00	21	57	11	33	17	26	70	15	21	36	13	18	13	4	21	149	Coastal Caro.	225:00:00	26	57	6	13	16	25	74	14	26	40	12	20	8	2	22	0
1344213	11/9/12	283	Hofstra	200:00:00	19	65	4	19	20	30	62	20	25	45	10	23	7	5	14	439	Monmouth	200:00:00	36	72	7	17	12	13	91	11	29	40	25	14	17	2	25	0
1344580	11/9/12	0	UC Merced	200:00:00	22	65	5	19	13	32	62	23	18	41	13	15	3	2	29	102	Sacramento St.	200:00:00	31	57	7	15	27	44	96	16	32	48	17	12	8	4	27	0
1344585	11/9/12	649	South Dakota St.	200:00:00	25	50	8	21	9	12	67	8	19	27	8	13	3	2	14	8	Alabama	200:00:00	25	52	6	21	14	14	70	8	19	27	14	12	8	4	16	0
1344578	11/9/12	599	St. Francis Brooklyn	200:00:00	29	58	5	18	13	24	76	17	24	41	9	14	5	2	17	342	Lafayette	200:00:00	25	56	8	23	7	11	65	10	18	28	16	16	2	4	21	0
1345512	11/9/12	674	Stanford	200:00:00	26	55	7	15	15	23	74	3	26	29	15	6	6	2	18	629	San Francisco	200:00:00	23	59	7	20	9	15	62	13	32	45	6	15	3	1	22	1
1347852	11/9/12	392	Maryland	200:00:00	25	75	3	19	16	21	69	28	26	54	17	11	6	5	23	334	Kentucky	200:00:00	24	56	6	13	18	28	72	13	25	38	12	12	5	11	16	1
1346725	11/9/12	68	Boston U.	200:00:00	24	61	5	22	11	14	64	10	29	39	8	13	6	2	20	500	Northeastern	200:00:00	21	47	3	15	20	29	65	4	25	29	13	11	8	4	15	0
1344453	11/9/12	624	Sam Houston St.	200:00:00	28	60	8	23	4	6	68	13	23	36	13	19	3	4	25	31	Arkansas	200:00:00	22	51	3	13	26	32	73	7	16	23	16	9	9	8	14	0
1343660	11/9/12	90	Cal Poly	200:00:00	19	54	4	15	4	6	46	12	22	34	10	12	5	1	18	698	TCU	200:00:00	18	43	4	10	13	20	53	7	24	31	9	11	6	5	6	0
1344478	11/9/12	0	Cincinnati Christian	200:00:00	18	42	5	15	15	25	56	6	20	26	10	24	8	1	13	202	Eastern Ky.	200:00:00	32	60	14	30	11	15	89	10	23	33	15	14	10	3	22	0
1359463	11/9/12	366	Louisiana Tech	200:00:00	20	56	6	22	13	18	59	15	23	38	12	15	7	6	22	697	Texas A&M;	200:00:00	24	55	5	15	18	24	71	13	24	37	12	12	7	2	18	0
1359462	11/9/12	236	Fordham	200:00:00	29	66	4	13	14	24	76	11	31	42	7	23	12	3	24	670	Texas St.	200:00:00	27	64	7	19	25	35	86	12	32	44	17	18	7	5	19	0
1359461	11/9/12	0	Philander Smith	200:00:00	17	52	5	23	22	26	61	8	21	29	11	14	6		20	669	Missouri St.	200:00:00	32	66	9	26	16	21	89	15	29	44	23	10	7		21	0
1359392	11/9/12	709	Toledo	200:00:00	20	57	4	17	6	10	50	10	20	30	5	11	6	1	16	371	Loyola Chicago	200:00:00	21	54	6	20	14	15	62	13	30	43	13	15	5	2	13	0
1349652	11/9/12	503	Northern Ill.	200:00:00	21	50	5	16	17	30	64	12	23	35	10	24	9		23	464	Omaha	200:00:00	24	51	6	17	23	31	77	7	21	28	10	18	11		27	0
1359075	11/9/12	702	Texas-Arlington	200:00:00	22	59	4	15	14	24	62	15	38	53	17	22	10	5	25	94	Bakersfield	200:00:00	17	64	5	28	21	30	60	14	27	41	7	15	10	8	22	0
1359076	11/9/12	541	Pepperdine	200:00:00	25	57	9	26	16	26	75	17	24	41	17	23	6	3	20	101	CSUN	200:00:00	25	58	6	16	25	27	81	11	21	32	10	16	11	4	21	0
1359078	11/9/12	261	Grambling	200:00:00	12	46	1	13	24	30	49	10	14	24	8	16	6	1	19	148	Cleveland St.	200:00:00	34	59	8	16	16	19	92	12	27	39	23	13	13	5	22	0
1359079	11/9/12	111	UC Riverside	200:00:00	21	51	5	17	12	24	59	11	24	35	8	24	9		10	176	DePaul	200:00:00	36	73	11	21	8	9	91	13	26	39	17	13	13	2	21	0
1360312	11/10/12	30120	William Jewell	200:00:00	21	60	2	15	22	27	66	13	23	36	9	14	6	3	20	189	Drake	200:00:00	33	59	15	24	15	24	96	8	26	34	19	17	5	3	24	0
1505392	11/10/12	466	Nevada	200:00:00	19	55	2	16	24	33	64	11	26	37	6	11	4	4	23	109	UC Irvine	200:00:00	26	66	3	15	23	36	78	21	31	52	13	8	5	9	21	0
1347112	11/10/12	0	St. Thomas (TX)	200:00:00	27	49	8	18	10	21	72	7	26	33	16	10	6	2	15	574	Rice	200:00:00	18	49	6	28	17	24	59	10	21	31	12	15	4	1	19	0
1346994	11/10/12	446	Morgan St.	200:00:00	25	58	6	20	5	17	61	14	22	36	15	15	5	4	20	523	Old Dominion	200:00:00	25	54	5	16	17	28	72	11	27	38	14	11	9	3	17	0
1377019	11/10/12	128	UCF	200:00:00	26	52	5	12	17	31	74	16	29	45	12	16	5	4	14	651	South Fla.	201:00:00	20	55	5	14	11	17	56	9	17	26	8	11	7	2	23	0
