player_id	player_name	team_id	team_name	jersey	year	pos	height	played	started	minutes	fgm	fga	fgpct	three_fgm	three_fga	three_fgpct	ft	fta	ftpct	pts	ptsavg	offreb	defreb	totreb	rebavg	ast	to	stl	blk	fouls	dbldbl	trpdbl
1070289	Brekke, Brandon	494	North Dakota	24	Jr	F	6-8	19	8	303:00	40	81	49.38	 	 		20	28	71.43	100	5.26	17	61	78	4.11	3	19	4	3	43	 	 
1070293	Stockdale, Dan	494	North Dakota	40	Sr	F	6-8	8	1	16:00	4	6	66.67	 	2		1	2	50.00	9	1.12	2	2	4	0.50	 	1	 	 	2	 	 
1405791	Traylor, Alonzo	494	North Dakota	42	Jr	F	6-8	8	0	133:00	24	46	52.17	 	 		8	13	61.54	56	7.00	16	25	41	5.12	 	6	1	3	12	1	 
1280906	Williams, Jordan	497	North Texas	23	So	G	6-6	32	28	1014:00	153	368	41.58	46	135	34.07	101	138	73.19	453	14.16	50	69	119	3.72	23	69	23	18	72	 	 
1280904	Mitchell, Tony	497	North Texas	13	So	F	6-8	32	29	1037:00	140	318	44.03	30	100	30.00	106	157	67.52	416	13.00	78	195	273	8.53	26	78	31	87	93	10	 
1280907	Stojilkovic, Niko	497	North Texas	25	Sr	F	6-9	32	8	418:00	24	75	32.00	7	29	24.14	27	40	67.50	82	2.56	16	62	78	2.44	29	25	12	3	37	 	 
1280908	Franklin, Roger	497	North Texas	32	Sr	G	6-5	32	32	938:00	143	295	48.47	4	11	36.36	83	110	75.45	373	11.66	61	140	201	6.28	32	55	33	25	91	3	 
1400385	Hardwick, P.J.	497	North Texas	4	Fr	G	5-10	32	17	758:00	41	103	39.81	 	2		36	48	75.00	118	3.69	13	79	92	2.88	81	68	29	 	78	 	 
1400384	Coleman, Keith	497	North Texas	44	So	F	6-10	30	1	254:00	16	46	34.78	 	 		8	18	44.44	40	1.33	13	36	49	1.63	4	24	4	11	41	 	 
1072788	Williams, Alzee	497	North Texas	3	Sr	G	6-4	28	22	967:00	110	258	42.64	5	17	29.41	87	119	73.11	312	11.14	39	55	94	3.36	40	35	13	3	29	 	 
1400386	Overlander, Clarke	497	North Texas	22	Fr	G	6-5	28	0	207:00	10	52	19.23	7	46	15.22	4	7	57.14	31	1.11	2	7	9	0.32	5	5	6	1	28	 	 
1412231	Mitchell, Austin	497	North Texas	10	N/A		-	19	0	18:00	 	1		 	 		 	 		 		1	2	3	0.16	 	2	1	 	 	 	 
1400387	Patton, Justin	497	North Texas	11	Sr	F	6-7	19	2	192:00	17	53	32.08	1	8	12.50	26	35	74.29	61	3.21	10	23	33	1.74	7	14	7	 	23	 	 
1280902	Jones, Chris	497	North Texas	5	So	G	6-2	16	14	437:00	54	140	38.57	3	18	16.67	36	55	65.45	147	9.19	13	45	58	3.62	74	46	34	 	44	 	 
1071049	Holmen, Jacob	497	North Texas	1	Sr	F	6-8	15	7	235:00	32	84	38.10	10	31	32.26	10	13	76.92	84	5.60	22	30	52	3.47	4	10	4	5	20	 	 
1280901	Walton, Brandan	497	North Texas	2	Sr	G	6-2	1	0	1:00	 	 		 	 		 	 		 		 	 	 		 	 	 	 	 	 	 
1403661	Warren, T.J.	490	North Carolina St.	24	Fr	F	6-8	35	14	944:00	186	299	62.21	14	27	51.85	39	72	54.17	425	12.14	74	72	146	4.17	28	34	42	15	77	2	 
1403659	Purvis, Rodney	490	North Carolina St.	0	Fr	G	6-3	35	23	894:00	110	249	44.18	30	78	38.46	42	82	51.22	292	8.34	23	61	84	2.40	45	51	20	2	63	 	 
1068708	Wood, Scott	490	North Carolina St.	15	Sr	F	6-6	35	35	1189:00	126	289	43.60	104	236	44.07	85	93	91.40	441	12.60	11	91	102	2.91	37	34	19	22	80	 	 
1068705	Howell, Richard	490	North Carolina St.	1	Sr	F	6-8	35	35	1105:00	183	321	57.01	 	 		79	122	64.75	445	12.71	131	249	380	10.86	60	57	36	32	105	18	 
1177808	Leslie, C.J.	490	North Carolina St.	5	Jr	F	6-9	35	33	1135:00	192	370	51.89	2	6	33.33	142	232	61.21	528	15.09	65	193	258	7.37	51	105	34	43	86	10	 
1403660	Lewis, Tyler	490	North Carolina St.	12	Fr	G	5-11	34	2	423:00	28	74	37.84	7	24	29.17	55	64	85.94	118	3.47	5	33	38	1.12	48	22	6	2	34	 	 
1177807	Brown, Lorenzo	490	North Carolina St.	2	Jr	G	6-5	33	32	1129:00	140	334	41.92	20	76	26.32	108	140	77.14	408	12.36	22	121	143	4.33	239	114	65	19	65	6	 
1068707	Vandenberg, Jordan	490	North Carolina St.	14	Sr	C	7-1	23	1	124:00	8	16	50.00	 	1		1	4	25.00	17	0.74	6	10	16	0.70	1	6	4	9	25	 	 
1177810	Lewis, Jay	490	North Carolina St.	20	Sr	G	6-1	13	0	18:00	2	11	18.18	2	9	22.22	 	 		6	0.46	1	2	3	0.23	2	2	 	 	2	 	 
1410478	Cannon, Chase	490	North Carolina St.	10	Fr	G	6-4	12	0	14:00	1	2	50.00	1	1	100.00	 	 		3	0.25	 	 	 		 	1	 	 	1	 	 
1410479	Robinson, Jevoni	490	North Carolina St.	34	So	F	6-8	12	0	13:00	1	4	25.00	 	 		3	4	75.00	5	0.42	4	3	7	0.58	 	2	 	3	3	 	 
1296605	Battle, Staats	490	North Carolina St.	30	So	G	6-6	7	0	10:00	2	7	28.57	1	6	16.67	 	 		5	0.71	 	3	3	0.43	 	 	 	 	1	 	 
1296606	de Thaey, Thomas	490	North Carolina St.	13	So	F	6-8	3	0	27:00	6	11	54.55	3	7	42.86	 	 		15	5.00	2	4	6	2.00	 	 	1	 	3	 	 
1402495	Brown, Kory	493	North Dakota St.	22	Fr	G	6-4	34	31	852:00	61	126	48.41	4	17	23.53	41	58	70.69	167	4.91	20	87	107	3.15	71	48	38	11	88	 	 
1279369	Kading, Chris	493	North Dakota St.	34	Fr	F	6-8	34	1	577:00	57	99	57.58	8	22	36.36	26	38	68.42	148	4.35	43	72	115	3.38	13	8	10	26	62	 	 
1071503	Felt, Mike	493	North Dakota St.	03	Jr	G	6-3	34	3	651:00	90	247	36.44	70	191	36.65	22	26	84.62	272	8.00	10	49	59	1.74	16	18	11	1	51	 	 
1177023	Bjorklund, Marshall	493	North Dakota St.	42	Jr	F	6-8	34	33	927:00	170	255	66.67	 	 		52	90	57.78	392	11.53	83	119	202	5.94	40	57	14	17	92	2	 
1177022	Wright, Trayvonn	493	North Dakota St.	32	Jr	F	6-7	34	33	951:00	139	312	44.55	44	140	31.43	28	32	87.50	350	10.29	63	141	204	6.00	23	32	29	61	74	3	 
1279368	Alexander, Lawrence	493	North Dakota St.	12	So	G	6-3	34	33	1164:00	126	309	40.78	35	108	32.41	81	110	73.64	368	10.82	16	111	127	3.74	124	90	34	3	55	1	 
1402496	VandenBergh, Brett	493	North Dakota St.	23	Fr	F	6-5	32	7	505:00	20	50	40.00	16	37	43.24	3	8	37.50	59	1.84	8	41	49	1.53	24	15	11	7	35	 	 
1071505	Zastrow, Nate	493	North Dakota St.	13	Sr	G	6-0	32	1	243:00	17	47	36.17	16	37	43.24	19	26	73.08	69	2.16	1	27	28	0.88	32	21	3	 	13	 	 
1081569	Braun, Taylor	493	North Dakota St.	24	Jr	G	6-7	24	23	743:00	123	268	45.90	37	85	43.53	87	107	81.31	370	15.42	14	111	125	5.21	73	64	35	8	44	1	 
1177019	Newell, Fred	493	North Dakota St.	0	Jr	G	5-8	22	0	62:00	8	16	50.00	1	4	25.00	3	7	42.86	20	0.91	8	8	16	0.73	4	4	7	 	5	 	 
1071506	Aaberg, Jordan	493	North Dakota St.	44	Jr	F	6-9	22	0	141:00	24	44	54.55	 	 		7	9	77.78	55	2.50	14	26	40	1.82	5	8	3	10	19	 	 
1418699	Mauch, Jamie	493	North Dakota St.	21	Sr	F	6-4	9	0	33:00	3	16	18.75	3	13	23.08	3	4	75.00	12	1.33	 	10	10	1.11	1	2	1	 	4	 	 
1287002	Canty, Jay	27	Appalachian St.	35	So	G	6-6	31	30	982:00	162	368	44.02	15	60	25.00	103	149	69.13	442	14.26	68	123	191	6.16	94	79	31	15	56	1	 
1067875	Healy, Nathan	27	Appalachian St.	11	Sr	F	6-7	31	31	1085:00	168	347	48.41	52	135	38.52	61	76	80.26	449	14.48	55	184	239	7.71	42	51	59	45	80	7	 
1286999	Trice, Jamaal	27	Appalachian St.	13	Sr	G	6-6	31	7	737:00	67	188	35.64	35	86	40.70	47	62	75.81	216	6.97	12	53	65	2.10	29	51	9	2	48	 	 
1287000	Hamilton, Tab	27	Appalachian St.	2	So	G	6-3	31	31	893:00	106	259	40.93	51	139	36.69	23	37	62.16	286	9.23	19	47	66	2.13	33	33	21	4	63	 	 
1400328	Baskin, Tevin	27	Appalachian St.	1	Jr	F	6-6	31	0	628:00	109	225	48.44	9	23	39.13	80	114	70.18	307	9.90	42	84	126	4.06	8	28	29	34	86	1	 
1400331	Burgess, Chris	27	Appalachian St.	10	Fr	G	5-8	31	6	441:00	33	91	36.26	11	38	28.95	16	20	80.00	93	3.00	3	28	31	1.00	49	42	9	1	35	 	 
1400330	Obacha, Michael	27	Appalachian St.	4	Fr	F	6-8	30	29	640:00	52	94	55.32	 	 		56	105	53.33	160	5.33	63	76	139	4.63	12	34	21	2	113	1	 
1287001	Neal, Mike	27	Appalachian St.	23	So	G	6-2	23	19	710:00	61	162	37.65	25	68	36.76	56	74	75.68	203	8.83	10	63	73	3.17	82	82	26	8	56	 	 
1400333	Spagnolo, Tommy	27	Appalachian St.	15	Jr	F	6-7	13	0	66:00	3	7	42.86	 	 		3	4	75.00	9	0.69	5	18	23	1.77	4	7	1	 	17	 	 
1400335	Eaves, Frank	27	Appalachian St.	21	Fr	G	6-2	10	0	42:00	7	18	38.89	3	8	37.50	4	7	57.14	21	2.10	1	2	3	0.30	2	2	3	 	2	 	 
1175510	Okam, Brian	27	Appalachian St.	24	Jr	C	7-0	10	2	83:00	5	13	38.46	 	 		3	10	30.00	13	1.30	6	16	22	2.20	 	5	1	7	15	 	 
1400332	GIlbert, Rantavious	27	Appalachian St.	12	Fr	F	6-8	9	0	27:00	3	4	75.00	 	 		4	4	100.00	10	1.11	6	1	7	0.78	 	2	1	1	3	 	 
1400334	Rutherford, Bennett	27	Appalachian St.	20	Fr	G	6-2	5	0	16:00	1	5	20.00	 	3		 	 		2	0.40	 	1	1	0.20	1	 	1	 	 	 	 
1178986	Wroblicky, Tony	23	American	34	Jr	F	6-10	30	28	709:00	99	182	54.40	 	 		35	67	52.24	233	7.77	72	112	184	6.13	22	41	16	29	76	1	 
1068003	Munoz, Daniel	23	American	2	Sr	G	6-1	30	30	1087:00	103	287	35.89	32	107	29.91	71	82	86.59	309	10.30	6	66	72	2.40	107	78	17	2	57	 	 
1293638	Schoof, John	23	American	22	So	G	6-5	30	29	1085:00	91	202	45.05	70	138	50.72	36	39	92.31	288	9.60	19	58	77	2.57	75	55	12	2	67	 	 
1402791	Lumpkins, Stephen	23	American	32	Sr	F	6-8	30	30	1000:00	145	309	46.93	 	3		136	194	70.10	426	14.20	78	203	281	9.37	45	72	17	31	69	13	 
1402792	Reed, Jesse	23	American	14	Fr	G	6-5	28	3	390:00	34	94	36.17	15	52	28.85	21	35	60.00	104	3.71	12	39	51	1.82	10	13	11	2	40	 	 
1067997	Bersch, Mike	23	American	43	Sr	F	6-6	26	10	499:00	37	113	32.74	28	91	30.77	1	2	50.00	103	3.96	10	50	60	2.31	20	20	9	1	25	 	 
1402787	Carroll, Austin	23	American	4	So	G	6-3	23	3	332:00	16	62	25.81	13	48	27.08	3	7	42.86	48	2.09	3	35	38	1.65	15	23	5	1	19	 	 
1068002	Jolivette, Blake	23	American	20	Sr	G	5-11	20	15	551:00	55	148	37.16	8	22	36.36	14	18	77.78	132	6.60	4	44	48	2.40	35	34	12	 	35	 	 
1293639	Kager, Kyle	23	American	1	So	F	6-8	19	1	150:00	9	28	32.14	5	10	50.00	1	3	33.33	24	1.26	12	23	35	1.84	9	11	 	3	14	 	 
1402793	Vasic, Marko	23	American	5	Fr	G	6-5	16	0	126:00	15	37	40.54	6	18	33.33	5	7	71.43	41	2.56	4	16	20	1.25	4	5	1	1	16	 	 
1068000	Fisher, Daniel	23	American	12	Sr	F	6-7	12	0	118:00	10	22	45.45	 	 		2	4	50.00	22	1.83	5	9	14	1.17	6	5	1	1	9	 	 
1402789	Elcano, Zach	23	American	44	Fr	C	6-11	10	0	21:00	2	4	50.00	 	 		1	2	50.00	5	0.50	1	2	3	0.30	 	 	 	2	3	 	 
1178983	Flood, Jr., Warren	23	American	10	Sr	G	6-2	4	1	9:00	 	3		 	 		 	 		 		2	 	2	0.50	 	1	 	 	1	 	 
1295459	Carson, Jahii	28	Arizona St.	1	Fr	G	5-10	35	35	1303:00	231	488	47.34	33	103	32.04	152	207	73.43	647	18.49	16	112	128	3.66	177	124	41	2	89	1	 
1176393	Felix, Carrick	28	Arizona St.	0	Sr	G	6-6	35	35	1235:00	189	378	50.00	52	139	37.41	81	122	66.39	511	14.60	73	212	285	8.14	57	70	50	39	105	13	 
1295465	Gilling, Jonathan	28	Arizona St.	31	So	F	6-7	35	35	1209:00	112	286	39.16	84	229	36.68	33	48	68.75	341	9.74	30	183	213	6.09	97	58	36	14	78	3	 
1295462	Gordon, Evan	28	Arizona St.	10	Jr	G	6-3	35	25	1128:00	116	297	39.06	61	176	34.66	61	82	74.39	354	10.11	22	81	103	2.94	76	45	47	6	61	 	 
1176398	Bachynski, Jordan	28	Arizona St.	13	Jr	C	7-2	35	34	888:00	134	230	58.26	 	 		74	124	59.68	342	9.77	72	135	207	5.91	5	63	6	120	75	4	1
1402493	Jacobsen, Eric	28	Arizona St.	3	Fr	F	6-10	32	1	232:00	20	41	48.78	 	 		15	30	50.00	55	1.72	21	21	42	1.31	8	14	1	3	34	 	 
1295460	Colvin, Chris	28	Arizona St.	2	Sr	G	6-2	32	9	690:00	59	149	39.60	15	49	30.61	30	71	42.25	163	5.09	22	82	104	3.25	64	49	30	4	60	 	 
1068851	Pateev, Ruslan	28	Arizona St.	23	Sr	C	7-0	30	1	280:00	35	60	58.33	 	 		11	19	57.89	81	2.70	30	36	66	2.20	9	11	5	17	32	 	 
1295461	Barnes, Bo	28	Arizona St.	4	So	G	6-4	28	0	114:00	4	23	17.39	4	17	23.53	1	3	33.33	13	0.46	4	7	11	0.39	3	5	3	1	12	 	 
1402498	Martin, Kenny	28	Arizona St.	41	Fr	F	6-8	11	0	38:00	2	11	18.18	1	8	12.50	 	 		5	0.45	3	6	9	0.82	 	2	2	5	6	 	 
1402499	Upchurch, Jarrett	28	Arizona St.	22	Jr	G	6-1	3	0	4:00	 	1		 	1		 	 		 		 	 	 		1	1	1	 	 	 	 
1176402	Whitmore, Dave	28	Arizona St.	33	Jr	G	6-5	3	0	3:00	 	 		 	 		 	 		 		 	 	 		 	 	 	 	 	 	 
1414875	Hormes, Joey	28	Arizona St.	12	N/A		-	1	0	1:00	 	 		 	 		 	 		 		 	 	 		 	 	 	 	 	 	 
1402418	Tarczewski, Kaleb	29	Arizona	35	Fr	C	7-0	35	35	769:00	84	156	53.85	 	 		62	98	63.27	230	6.57	73	139	212	6.06	14	54	10	23	87	 	 
1064640	Hill, Solomon	29	Arizona	44	Sr	F	6-7	35	35	1154:00	158	345	45.80	57	146	39.04	95	124	76.61	468	13.37	61	126	187	5.34	95	77	40	20	76	2	 
1064643	Parrom, Kevin	29	Arizona	3	Sr	G	6-6	35	12	825:00	98	203	48.28	42	106	39.62	52	68	76.47	290	8.29	60	113	173	4.94	67	37	20	8	64	 	 
1173155	Mayes, Jordin	29	Arizona	20	Jr	G	6-3	35	0	414:00	33	93	35.48	16	52	30.77	15	20	75.00	97	2.77	5	23	28	0.80	33	27	17	1	37	 	 
1290726	Johnson, Nick	29	Arizona	13	So	G	6-3	35	35	1099:00	137	306	44.77	42	107	39.25	87	122	71.31	403	11.51	14	113	127	3.63	112	66	68	20	65	 	 
1402415	Ashley, Brandon	29	Arizona	21	Fr	F	6-8	35	21	719:00	93	177	52.54	3	3	100.00	72	98	73.47	261	7.46	54	132	186	5.31	24	54	18	18	95	2	 
1402413	Lyons, Mark	29	Arizona	2	Sr	G	6-1	35	35	1061:00	177	407	43.49	67	201	33.33	125	146	85.62	546	15.60	8	60	68	1.94	99	95	38	2	86	 	 
1402417	Jerrett, Grant	29	Arizona	33	Fr	F	6-10	34	2	606:00	63	154	40.91	32	79	40.51	18	22	81.82	176	5.18	37	85	122	3.59	18	19	16	33	44	 	 
1290725	Chol, Angelo	29	Arizona	30	So	F	6-9	28	0	239:00	21	47	44.68	 	 		12	19	63.16	54	1.93	24	32	56	2.00	3	19	4	9	27	 	 
1402412	York, Gabe	29	Arizona	1	Fr	G	6-2	15	0	87:00	13	32	40.62	8	23	34.78	2	4	50.00	36	2.40	 	5	5	0.33	9	2	2	 	2	 	 
1064644	Wiepking, Max	29	Arizona	52	Sr	F	6-6	8	0	18:00	3	5	60.00	2	4	50.00	1	1	100.00	9	1.12	 	3	3	0.38	 	 	 	 	 	 	 
1302797	Crawford, Quinton	29	Arizona	51	Sr	G	6-2	7	0	13:00	 	2		 	2		 	 		 		2	2	4	0.57	1	 	 	 	 	 	 
1302798	Mellon, Drew	29	Arizona	55	So	F	6-6	6	0	10:00	 	 		 	 		 	 		 		 	 	 		 	1	1	 	 	 	 
1402419	Hazzard, Jacob	29	Arizona	50	Fr	G	5-11	6	0	11:00	 	6		 	2		 	 		 		 	1	1	0.17	1	2	 	 	 	 	 
965384	Gollon, Jake	406	Mercer	20	Jr	F	6-6	36	36	1048:00	108	279	38.71	32	104	30.77	63	75	84.00	311	8.64	50	131	181	5.03	86	78	40	11	74	1	 
1068414	Smith, Chris	406	Mercer	23	Sr	G	6-1	36	5	357:00	30	77	38.96	9	33	27.27	13	28	46.43	82	2.28	11	49	60	1.67	13	27	16	7	49	 	 
1177915	Canevari, Kevin	406	Mercer	03	Jr	G	5-11	36	0	367:00	15	44	34.09	8	25	32.00	8	8	100.00	46	1.28	6	19	25	0.69	31	23	28	 	21	 	 
1177916	Thomas, Bud	406	Mercer	5	Jr	F	6-6	36	36	998:00	105	238	44.12	48	148	32.43	17	36	47.22	275	7.64	35	128	163	4.53	94	37	39	20	74	 	 
1177920	Brown, Monty	406	Mercer	45	Jr	C	6-11	36	5	422:00	49	113	43.36	 	 		57	81	70.37	155	4.31	46	46	92	2.56	9	29	9	21	73	 	 
1280763	Hallice, T.J.	406	Mercer	14	So	F	6-9	36	0	536:00	43	80	53.75	3	12	25.00	21	44	47.73	110	3.06	30	55	85	2.36	27	24	9	16	63	 	 
1280762	Smith, Travis	406	Mercer	2	Sr	G	6-3	36	36	1081:00	157	347	45.24	74	171	43.27	114	127	89.76	502	13.94	16	84	100	2.78	68	73	28	2	78	 	 
1404406	White, Jr., Anthony	406	Mercer	15	Jr	G	6-2	35	0	371:00	46	122	37.70	23	65	35.38	30	36	83.33	145	4.14	11	25	36	1.03	12	17	7	3	31	 	 
1177922	Coursey, Daniel	406	Mercer	52	Jr	F	6-10	34	31	635:00	103	193	53.37	 	 		49	69	71.01	255	7.50	47	82	129	3.79	6	46	14	44	94	1	 
1184138	Moten, Darious	406	Mercer	22	Jr	F	6-6	32	0	161:00	15	29	51.72	1	4	25.00	17	22	77.27	48	1.50	13	12	25	0.78	8	9	2	4	11	 	 
1177918	Hall, Langston	406	Mercer	21	Jr	G	6-4	31	31	966:00	107	250	42.80	47	130	36.15	89	105	84.76	350	11.29	19	77	96	3.10	155	68	32	11	47	2	 
1404403	Brown, Lawrence	406	Mercer	25	Fr	G	6-5	21	0	65:00	4	10	40.00	1	1	100.00	2	4	50.00	11	0.52	4	10	14	0.67	4	 	4	5	4	 	 
1177919	Bryan, Jibri	406	Mercer	34	So	G	6-3	19	0	187:00	18	52	34.62	15	33	45.45	8	14	57.14	59	3.11	3	32	35	1.84	2	10	9	1	17	 	 
1404405	Poston, Dylan	406	Mercer	1	Fr	G	6-4	16	0	54:00	7	23	30.43	4	20	20.00	4	4	100.00	22	1.38	3	2	5	0.31	1	8	2	 	7	 	 
1402321	Goodwin, Shaq	404	Memphis	5	Fr	F	6-9	36	33	744:00	95	204	46.57	 	5		76	121	62.81	266	7.39	76	84	160	4.44	48	64	38	40	115	1	 
1177868	Crawford, Chris	404	Memphis	3	Jr	G	6-4	36	10	981:00	129	303	42.57	71	178	39.89	46	58	79.31	375	10.42	16	122	138	3.83	115	60	54	13	67	2	 
1288966	Thomas, Adonis	404	Memphis	4	So	G	6-7	36	36	1056:00	155	383	40.47	26	89	29.21	85	113	75.22	421	11.69	55	106	161	4.47	69	58	24	25	50	1	 
1177866	Jackson, Joe	404	Memphis	1	Jr	G	6-1	36	36	1175:00	168	324	51.85	38	85	44.71	116	159	72.96	490	13.61	17	103	120	3.33	173	102	60	7	73	3	 
1068077	Stephens, D.J.	404	Memphis	30	Sr	F	6-5	36	28	851:00	107	170	62.94	13	36	36.11	45	68	66.18	272	7.56	74	165	239	6.64	24	24	33	95	67	3	 
1402324	Johnson, Geron	404	Memphis	55	Jr	G	6-3	33	26	949:00	127	286	44.41	42	120	35.00	46	65	70.77	342	10.36	46	107	153	4.64	117	97	59	14	91	 	 
1177871	Black, Tarik	404	Memphis	10	Jr	F	6-9	32	5	664:00	103	175	58.86	 	 		52	116	44.83	258	8.06	57	97	154	4.81	14	43	22	20	105	1	 
1402322	Wilson, Damien	404	Memphis	11	Fr	G	6-6	28	0	133:00	19	38	50.00	1	5	20.00	9	14	64.29	48	1.71	10	16	26	0.93	6	22	5	3	11	 	 
1288964	Hall, Ferrakohn	404	Memphis	0	Sr	F	6-8	28	3	153:00	14	39	35.90	 	1		8	13	61.54	36	1.29	16	22	38	1.36	8	16	2	4	27	 	 
1177867	Barton, Antonio	404	Memphis	2	Jr	G	6-2	26	0	433:00	48	121	39.67	28	70	40.00	21	36	58.33	145	5.58	8	25	33	1.27	29	21	22	4	21	 	 
1288965	Simpson, Stan	404	Memphis	32	Sr	F	6-10	14	3	84:00	10	22	45.45	 	 		3	4	75.00	23	1.64	8	7	15	1.07	 	8	1	5	18	 	 
1177873	Draper, Trey	404	Memphis	15	Jr	G	5-10	8	0	9:00	1	2	50.00	1	1	100.00	2	4	50.00	5	0.62	 	 	 		1	3	 	 	1	 	 
1402323	Cole, Anthony	404	Memphis	12	Fr	G	6-0	8	0	9:00	 	2		 	1		 	 		 		 	5	5	0.62	 	 	1	1	3	 	 
1068075	Holt, Charles	404	Memphis	23	Sr	G	5-10	3	0	8:00	 	2		 	1		 	 		 		 	 	 		1	 	 	 	 	 	 
1177872	Tsafack, Hippolyte	404	Memphis	14	So	F	6-8	1	0	1:00	 	 		 	 		 	 		 		 	 	 		 	 	 	 	1	 	 
1067478	Cannon, Dontae	402	McNeese St.	5	Sr	G	6-1	31	31	1085:00	130	335	38.81	31	100	31.00	92	121	76.03	383	12.35	17	86	103	3.32	96	61	39	2	54	 	 
1067479	Mitchell, Jeremie	402	McNeese St.	2	Sr	G	6-3	31	31	838:00	92	235	39.15	50	130	38.46	31	47	65.96	265	8.55	11	52	63	2.03	48	44	39	2	64	 	 
1175606	Fields, Adrian	402	McNeese St.	20	Jr	F	6-5	31	2	525:00	57	172	33.14	14	55	25.45	34	47	72.34	162	5.23	18	47	65	2.10	20	25	15	10	34	 	 
1285927	Hardy, Kevin	402	McNeese St.	11	So	G	6-2	31	31	1086:00	125	278	44.96	10	35	28.57	42	87	48.28	302	9.74	61	132	193	6.23	138	65	69	36	72	3	 
1285931	Guidry, Desharick	402	McNeese St.	32	So	F	6-5	31	31	985:00	148	315	46.98	20	49	40.82	74	107	69.16	390	12.58	86	147	233	7.52	27	56	35	14	94	7	 
1413294	Kpan, Pete	402	McNeese St.	54	N/A		-	28	0	153:00	12	28	42.86	 	 		11	17	64.71	35	1.25	20	16	36	1.29	2	7	3	4	17	 	 
1413295	Wells, Jordan	402	McNeese St.	13	N/A		-	28	0	181:00	13	46	28.26	2	7	28.57	3	7	42.86	31	1.11	9	13	22	0.79	6	10	2	7	37	 	 
1413296	Lewis, Austin	402	McNeese St.	44	N/A	F	-	27	11	358:00	36	67	53.73	 	1		3	18	16.67	75	2.78	40	40	80	2.96	3	12	8	39	44	 	 
1067480	Regis, Brandon	402	McNeese St.	10	Sr	G	6-3	25	0	120:00	14	51	27.45	6	27	22.22	3	6	50.00	37	1.48	6	8	14	0.56	2	7	8	1	12	 	 
1285930	McFerrin, Craig	402	McNeese St.	25	So	C	6-7	24	18	638:00	94	181	51.93	 	1		20	42	47.62	208	8.67	53	103	156	6.50	17	59	6	32	60	2	 
1413297	Johnson, Shaun	402	McNeese St.	00	N/A		-	20	0	89:00	8	34	23.53	5	23	21.74	3	4	75.00	24	1.20	3	3	6	0.30	4	6	4	 	11	 	 
1419837	Garrett, Keelan	402	McNeese St.	03	N/A		-	14	0	118:00	13	33	39.39	6	20	30.00	10	11	90.91	42	3.00	1	6	7	0.50	4	9	3	 	11	 	 
1285928	Eackles, Ledrick	402	McNeese St.	12	Sr	G	6-3	11	0	170:00	29	71	40.85	16	37	43.24	27	35	77.14	101	9.18	11	21	32	2.91	11	12	11	3	21	 	 
1415890	Jagneaux, Josh	402	McNeese St.	12	N/A		-	4	0	9:00	 	1		 	 		 	 		 		 	1	1	0.25	2	 	1	 	1	 	 
1179630	Esho, Maxie	400	Massachusetts	01	So	F	6-8	33	0	681:00	65	150	43.33	4	14	28.57	48	73	65.75	182	5.52	62	102	164	4.97	17	43	27	39	60	 	 
1067768	Vinson, Terrell	400	Massachusetts	33	Sr	F	6-7	33	33	854:00	136	291	46.74	32	86	37.21	102	150	68.00	406	12.30	42	86	128	3.88	42	63	27	17	122	1	 
1067769	Putney, Raphiael	400	Massachusetts	34	Jr	C	6-9	33	24	748:00	88	214	41.12	28	100	28.00	30	38	78.95	234	7.09	40	111	151	4.58	50	68	26	44	86	1	 
1296660	Williams, Chaz	400	Massachusetts	3	Jr	G	5-9	33	33	1165:00	166	383	43.34	43	129	33.33	135	172	78.49	510	15.45	25	112	137	4.15	242	114	66	5	96	6	 
1067771	Riley, Freddie	400	Massachusetts	23	Sr	G	6-5	33	22	940:00	105	262	40.08	70	188	37.23	12	23	52.17	292	8.85	7	41	48	1.45	34	35	24	3	36	 	 
1067770	Carter, Sampson	400	Massachusetts	22	Jr	F	6-8	33	27	750:00	74	171	43.27	8	41	19.51	54	74	72.97	210	6.36	30	113	143	4.33	24	48	26	15	81	1	 
1296659	Lalanne, Cady	400	Massachusetts	25	So	F	6-9	32	15	706:00	102	184	55.43	1	9	11.11	64	89	71.91	269	8.41	96	140	236	7.38	7	45	13	44	77	6	 
1411789	Davis, Trey	400	Massachusetts	12	Fr	G	6-0	32	0	303:00	32	80	40.00	12	27	44.44	29	39	74.36	105	3.28	8	26	34	1.06	41	29	12	 	22	 	 
1411788	Bergantino, Tyler	400	Massachusetts	11	Fr	C	6-9	20	0	70:00	5	13	38.46	 	1		2	5	40.00	12	0.60	11	13	24	1.20	 	4	3	3	18	 	 
1179623	Morgan, Jesse	400	Massachusetts	5	Jr	G	6-5	14	11	402:00	65	181	35.91	37	104	35.58	21	26	80.77	188	13.43	12	29	41	2.93	25	19	24	2	33	 	 
1411790	Freeman, Izzy	400	Massachusetts	55	Fr	C	7-0	5	0	6:00	 	3		 	 		 	2		 		3	 	3	0.60	 	 	 	 	 	 	 
1412593	Hicks, Jordan	371	Loyola Chicago	2	Sr	G	6-6	31	31	853:23	106	204	51.96	35	84	41.67	31	46	67.39	278	8.97	41	102	143	4.61	48	59	25	13	59	 	 
